Initial temperature;Pressure;Fi;Autoignition time;Final temperature
;;;;
1300.0;;;;
;;3.1;11.016499999998357;2053.5505824621678
;;;;
;236425.0;;;
;;;;
;;0.4;3.5685000000001494;2320.8380266845948
;;;;
;;0.7000000000000001;4.604500000000288;2736.9134763075735
;;;;
;;1.0;5.468500000000402;2918.370311842267
;;;;
;;1.3000000000000003;6.228500000000503;2947.0799501245724
;;;;
;;1.6;6.926500000000595;2857.045479295921
;;;;
;;1.9;7.588500000000683;2708.293791005252
;;;;
;;2.2;8.228500000000405;2543.333968439803
;;;;
;;2.5;8.855499999999946;2376.3150277822774
;;;;
;;2.8000000000000003;9.47749999999949;2212.12820006241
;;;;
;;3.1;10.097499999999034;2053.716186471192
;;;;
;258941.0;;;
;;;;
;;0.4;3.301500000000114;2321.691259569954
;;;;
;;0.7000000000000001;4.25350000000024;2741.7389947615507
;;;;
;;1.0;5.048500000000346;2925.685675700637
;;;;
;;1.3000000000000003;5.748500000000439;2954.07110271634
;;;;
;;1.6;6.392500000000524;2861.917626168988
;;;;
;;1.9;7.002500000000605;2711.3343683129046
;;;;
;;2.2;7.593500000000683;2545.1238388641027
;;;;
;;2.5;8.173500000000448;2377.2805889402744
;;;;
;;2.8000000000000003;8.747500000000025;2212.6005072255853
;;;;
;;3.1;9.321499999999604;2053.8667958676356
;;;;
;281458.0;;;
;;;;
;;0.4;3.0725000000000833;2322.4699461921573
;;;;
;;0.7000000000000001;3.952500000000201;2746.1178458232525
;;;;
;;1.0;4.688500000000299;2932.3705221729656
;;;;
;;1.3000000000000003;5.337500000000384;2960.432611543706
;;;;
;;1.6;5.9345000000004635;2866.308526088431
;;;;
;;1.9;6.501500000000538;2714.0543709468243
;;;;
;;2.2;7.0505000000006115;2546.7154308587665
;;;;
;;2.5;7.588500000000683;2378.135003037192
;;;;
;;2.8000000000000003;8.122500000000484;2213.017077645723
;;;;
;;3.1;8.655500000000094;2054.0043832604747
;;;;
;303975.0;;;
;;;;
;;0.4;2.873500000000057;2323.1845009206295
;;;;
;;0.7000000000000001;3.6905000000001653;2750.1214086238983
;;;;
;;1.0;4.3755000000002555;2938.5226989363846
;;;;
;;1.3000000000000003;4.980500000000337;2966.263464184549
;;;;
;;1.6;5.53750000000041;2870.2970958488604
;;;;
;;1.9;6.066500000000481;2716.5083711836146
;;;;
;;2.2;6.578500000000549;2548.143566696919
;;;;
;;2.5;7.082500000000616;2378.8983070682593
;;;;
;;2.8000000000000003;7.580500000000682;2213.3881772357904
;;;;
;;3.1;8.079500000000516;2054.1305850432886
;;;;
1433.0;;;;
;;;;
;101325.0;;;
;;;;
;;0.4;1.5894999999999655;2398.9722970228368
;;;;
;;0.7000000000000001;1.9354999999999365;2738.8997347928425
;;;;
;;1.0;2.240499999999973;2884.1270979999467
;;;;
;;1.3000000000000003;2.5145000000000093;2918.1760383865176
;;;;
;;1.6;2.768500000000043;2863.8184093475707
;;;;
;;1.9;3.0115000000000753;2752.21319081841
;;;;
;;2.2;3.2455000000001064;2616.5879979627975
;;;;
;;2.5;3.476500000000137;2472.6175648481385
;;;;
;;2.8000000000000003;3.703500000000167;2326.031513811628
;;;;
;;3.1;3.9295000000001967;2179.8123869570404
;;;;
;123841.0;;;
;;;;
;;0.4;1.3564999999999854;2403.0089554684155
;;;;
;;0.7000000000000001;1.65849999999996;2751.8425256615615
;;;;
;;1.0;1.9234999999999374;2901.668902368328
;;;;
;;1.3000000000000003;2.1604999999999626;2935.8884189307614
;;;;
;;1.6;2.3814999999999915;2878.2582517329747
;;;;
;;1.9;2.5905000000000196;2762.705577565665
;;;;
;;2.2;2.7935000000000465;2623.781969606595
;;;;
;;2.5;2.992500000000073;2477.2046053078243
;;;;
;;2.8000000000000003;3.189500000000099;2328.694291593863
;;;;
;;3.1;3.384500000000125;2181.2177629596954
;;;;
;146358.0;;;
;;;;
;;0.4;1.1884999999999994;2406.246371533941
;;;;
;;0.7000000000000001;1.4574999999999767;2762.4748586427895
;;;;
;;1.0;1.692499999999957;2916.224349575972
;;;;
;;1.3000000000000003;1.9024999999999395;2950.526849358389
;;;;
;;1.6;2.096499999999954;2890.035340197913
;;;;
;;1.9;2.2814999999999785;2771.1480682462006
;;;;
;;2.2;2.4615000000000022;2629.498269798655
;;;;
;;2.5;2.6375000000000255;2480.805286801311
;;;;
;;2.8000000000000003;2.811500000000049;2330.7609542960527
;;;;
;;3.1;2.9835000000000718;2182.2991086109373
;;;;
;168875.0;;;
;;;;
;;0.4;1.0605000000000102;2408.9224308321513
;;;;
;;0.7000000000000001;1.3034999999999897;2771.474624502428
;;;;
;;1.0;1.514499999999972;2928.6534586019134
;;;;
;;1.3000000000000003;1.7034999999999558;2962.9804607936003
;;;;
;;1.6;1.8774999999999413;2899.9377118346906
;;;;
;;1.9;2.044499999999947;2778.1643123748904
;;;;
;;2.2;2.2054999999999683;2634.198656823426
;;;;
;;2.5;2.3634999999999895;2483.7361865346575
;;;;
;;2.8000000000000003;2.51950000000001;2332.4278565924596
;;;;
;;3.1;2.6755000000000306;2183.165607350757
;;;;
;191391.0;;;
;;;;
;;0.4;0.9605000000000169;2411.1862960410353
;;;;
;;0.7000000000000001;1.1814999999999998;2779.261096234989
;;;;
;;1.0;1.3734999999999837;2939.491636282545
;;;;
;;1.3000000000000003;1.5444999999999696;2973.8021841269756
;;;;
;;1.6;1.7034999999999558;2908.4517703712177
;;;;
;;1.9;1.8544999999999434;2784.1352980974652
;;;;
;;2.2;2.0014999999999414;2638.162146999524
;;;;
;;2.5;2.14549999999996;2486.1863346447785
;;;;
;;2.8000000000000003;2.287499999999979;2333.8107450108305
;;;;
;;3.1;2.428499999999998;2183.8807742713957
;;;;
;213908.0;;;
;;;;
;;0.4;0.8785000000000149;2413.1370845584966
;;;;
;;0.7000000000000001;1.0825000000000085;2786.1122774811984
;;;;
;;1.0;1.2584999999999935;2949.0960473400764
;;;;
;;1.3000000000000003;1.4154999999999802;2983.3604385274034
;;;;
;;1.6;1.5604999999999682;2915.8992876980187
;;;;
;;1.9;1.6994999999999563;2789.310683941387
;;;;
;;2.2;1.8344999999999452;2641.569790516824
;;;;
;;2.5;1.9664999999999366;2488.2771193130857
;;;;
;;2.8000000000000003;2.097499999999954;2334.9831512717633
;;;;
;;3.1;2.2264999999999713;2184.4845294320207
;;;;
;236425.0;;;
;;;;
;;0.4;0.8115000000000132;2414.8431364589746
;;;;
;;0.7000000000000001;0.9995000000000152;2792.2204927076546
;;;;
;;1.0;1.1615000000000015;2957.7149851261706
;;;;
;;1.3000000000000003;1.3074999999999892;2991.911108071036
;;;;
;;1.6;1.441499999999978;2922.5024408551476
;;;;
;;1.9;1.5704999999999674;2793.861497690131
;;;;
;;2.2;1.6944999999999568;2644.5446006307097
;;;;
;;2.5;1.8164999999999467;2490.090303462674
;;;;
;;2.8000000000000003;1.9374999999999363;2335.994169923269
;;;;
;;3.1;2.058499999999949;2185.0032996779946
;;;;
;258941.0;;;
;;;;
;;0.4;0.7535000000000117;2416.353436438263
;;;;
;;0.7000000000000001;0.9285000000000161;2797.724736124043
;;;;
;;1.0;1.0805000000000085;2965.5287408968115
;;;;
;;1.3000000000000003;1.215499999999997;2999.639808895494
;;;;
;;1.6;1.3404999999999867;2928.4214553145143
;;;;
;;1.9;1.4594999999999765;2797.9101508181147
;;;;
;;2.2;1.5754999999999666;2647.173949801443
;;;;
;;2.5;1.6894999999999571;2491.6835019875625
;;;;
;;2.8000000000000003;1.8024999999999478;2336.8781271362514
;;;;
;;3.1;1.9144999999999384;2185.455431548091
;;;;
;281458.0;;;
;;;;
;;0.4;0.7045000000000107;2417.7042996347973
;;;;
;;0.7000000000000001;0.8685000000000147;2802.7292972107466
;;;;
;;1.0;1.0095000000000143;2972.673262581906
;;;;
;;1.3000000000000003;1.1365000000000038;3006.686324407145
;;;;
;;1.6;1.2534999999999938;2933.776242299363
;;;;
;;1.9;1.3644999999999847;2801.54756419923
;;;;
;;2.2;1.4734999999999752;2649.522252654223
;;;;
;;2.5;1.5804999999999665;2493.0988724248396
;;;;
;;2.8000000000000003;1.6854999999999574;2337.659961131489
;;;;
;;3.1;1.7914999999999486;2185.8541750672944
;;;;
;303975.0;;;
;;;;
;;0.4;0.6625000000000096;2418.923011680407
;;;;
;;0.7000000000000001;0.8155000000000132;2807.313336336688
;;;;
;;1.0;0.9485000000000166;2979.2520885408717
;;;;
;;1.3000000000000003;1.0675000000000094;3013.157044050745
;;;;
;;1.6;1.1775000000000002;2938.657670800485
;;;;
;;1.9;1.2824999999999915;2804.8422419534886
;;;;
;;2.2;1.384499999999983;2651.6377581396323
;;;;
;;2.5;1.4844999999999746;2494.3678026438474
;;;;
;;2.8000000000000003;1.584499999999966;2338.3581323721096
;;;;
;;3.1;1.6834999999999576;2186.209294413692
;;;;
1566.0;;;;
;;;;
;101325.0;;;
;;;;
;;0.4;0.48850000000000543;2481.5577101084964
;;;;
;;0.7000000000000001;0.5415000000000066;2785.1696266015374
;;;;
;;1.0;0.5935000000000079;2918.1268957586763
;;;;
;;1.3000000000000003;0.6435000000000091;2954.4057798738827
;;;;
;;1.6;0.6915000000000102;2914.2271082885004
;;;;
;;1.9;0.7385000000000115;2820.781435081048
;;;;
;;2.2;0.7855000000000125;2701.653683129294
;;;;
;;2.5;0.8315000000000137;2572.4755298960363
;;;;
;;2.8000000000000003;0.8775000000000148;2439.2544297047552
;;;;
;;3.1;0.9235000000000159;2304.6767320521735
;;;;
;123841.0;;;
;;;;
;;0.4;0.4115000000000035;2487.2419639751906
;;;;
;;0.7000000000000001;0.4595000000000047;2799.4500784708675
;;;;
;;1.0;0.5065000000000058;2936.6864637070184
;;;;
;;1.3000000000000003;0.550500000000007;2973.437654291873
;;;;
;;1.6;0.5925000000000079;2930.661800953445
;;;;
;;1.9;0.634500000000009;2833.585035557352
;;;;
;;2.2;0.6755000000000099;2711.1396803940147
;;;;
;;2.5;0.7155000000000108;2579.138398165779
;;;;
;;2.8000000000000003;0.7565000000000119;2443.61086540985
;;;;
;;3.1;0.7965000000000129;2307.293332095242
;;;;
;146358.0;;;
;;;;
;;0.4;0.3585000000000022;2491.7838490899976
;;;;
;;0.7000000000000001;0.40150000000000324;2811.215319789889
;;;;
;;1.0;0.4445000000000043;2952.104035371627
;;;;
;;1.3000000000000003;0.48350000000000526;2989.208418240503
;;;;
;;1.6;0.5215000000000061;2944.144501204621
;;;;
;;1.9;0.5585000000000071;2843.968787946603
;;;;
;;2.2;0.5955000000000079;2718.7481949911908
;;;;
;;2.5;0.6315000000000088;2584.422619656148
;;;;
;;2.8000000000000003;0.6675000000000096;2447.0273987832225
;;;;
;;3.1;0.7035000000000106;2309.323933258459
;;;;
;168875.0;;;
;;;;
;;0.4;0.3175000000000012;2495.53800300466
;;;;
;;0.7000000000000001;0.3585000000000022;2821.1992091861366
;;;;
;;1.0;0.3965000000000031;2965.2820959621436
;;;;
;;1.3000000000000003;0.43350000000000405;3002.6567919841646
;;;;
;;1.6;0.46750000000000486;2955.539166187398
;;;;
;;1.9;0.5015000000000056;2852.6570628379513
;;;;
;;2.2;0.5345000000000065;2725.0543043786597
;;;;
;;2.5;0.5675000000000072;2588.760799220476
;;;;
;;2.8000000000000003;0.6005000000000081;2449.8063145838896
;;;;
;;3.1;0.6325000000000089;2310.9615771956646
;;;;
;191391.0;;;
;;;;
;;0.4;0.2865000000000005;2498.7191582098785
;;;;
;;0.7000000000000001;0.3245000000000014;2829.8565435080395
;;;;
;;1.0;0.3595000000000022;2976.783035401283
;;;;
;;1.3000000000000003;0.39350000000000307;3014.3675050544975
;;;;
;;1.6;0.4245000000000038;2965.3811251057955
;;;;
;;1.9;0.45550000000000457;2860.0951121507496
;;;;
;;2.2;0.4865000000000053;2730.4083743961096
;;;;
;;2.5;0.5165000000000061;2592.4138708221194
;;;;
;;2.8000000000000003;0.5465000000000069;2452.1279359308146
;;;;
;;3.1;0.5765000000000076;2312.320068991437
;;;;
;213908.0;;;
;;;;
;;0.4;0.26149999999999984;2501.466905119172
;;;;
;;0.7000000000000001;0.2965000000000007;2837.4894373264933
;;;;
;;1.0;0.3295000000000015;2986.9823492279297
;;;;
;;1.3000000000000003;0.36050000000000226;3024.7307668959556
;;;;
;;1.6;0.390500000000003;2974.0258012770983
;;;;
;;1.9;0.41850000000000365;2866.576353956172
;;;;
;;2.2;0.4475000000000044;2735.039438008247
;;;;
;;2.5;0.47550000000000503;2595.5508841515098
;;;;
;;2.8000000000000003;0.5035000000000057;2454.1079644569186
;;;;
;;3.1;0.5305000000000064;2313.471706464849
;;;;
;236425.0;;;
;;;;
;;0.4;0.24049999999999944;2503.8762336347104
;;;;
;;0.7000000000000001;0.2745000000000002;2844.3072046774214
;;;;
;;1.0;0.30550000000000094;2996.14125447825
;;;;
;;1.3000000000000003;0.33350000000000163;3034.0179265334687
;;;;
;;1.6;0.36150000000000226;2981.719340797778
;;;;
;;1.9;0.38850000000000295;2872.3027410293457
;;;;
;;2.2;0.4145000000000036;2739.1040747943402
;;;;
;;2.5;0.4405000000000042;2598.2865475179688
;;;;
;;2.8000000000000003;0.46650000000000486;2455.8242801912165
;;;;
;;3.1;0.49250000000000554;2314.464758416021
;;;;
;258941.0;;;
;;;;
;;0.4;0.22349999999999948;2506.01472729818
;;;;
;;0.7000000000000001;0.25449999999999967;2850.461336230172
;;;;
;;1.0;0.2845000000000004;3004.4495530463305
;;;;
;;1.3000000000000003;0.31150000000000105;3042.4260566638
;;;;
;;1.6;0.3375000000000017;2988.6397727371104
;;;;
;;1.9;0.3625000000000023;2877.4194670855422
;;;;
;;2.2;0.3865000000000029;2742.7141412605633
;;;;
;;2.5;0.4115000000000035;2600.7022359747343
;;;;
;;2.8000000000000003;0.4355000000000041;2457.3317272242093
;;;;
;;3.1;0.4595000000000047;2315.3329711355755
;;;;
;281458.0;;;
;;;;
;;0.4;0.20849999999999955;2507.9323104980213
;;;;
;;0.7000000000000001;0.23849999999999946;2856.065666132443
;;;;
;;1.0;0.26649999999999996;3012.0504596572105
;;;;
;;1.3000000000000003;0.2915000000000006;3050.1037587076958
;;;;
;;1.6;0.31650000000000117;2994.9207344173155
;;;;
;;1.9;0.33950000000000174;2882.034856196406
;;;;
;;2.2;0.3625000000000023;2745.952563419484
;;;;
;;2.5;0.3865000000000029;2602.857872548324
;;;;
;;2.8000000000000003;0.4085000000000034;2458.670413378004
;;;;
;;3.1;0.431500000000004;2316.1008590315555
;;;;
;303975.0;;;
;;;;
;;0.4;0.19649999999999956;2509.6664332644336
;;;;
;;0.7000000000000001;0.2244999999999995;2861.2066890131405
;;;;
;;1.0;0.25049999999999956;3019.053098944014
;;;;
;;1.3000000000000003;0.2745000000000002;3057.1642303811186
;;;;
;;1.6;0.2975000000000007;3000.66371881164
;;;;
;;1.9;0.3205000000000013;2886.2308049161065
;;;;
;;2.2;0.3425000000000018;2748.8817310104723
;;;;
;;2.5;0.3645000000000024;2604.7983005320843
;;;;
;;2.8000000000000003;0.38550000000000284;2459.870186164199
;;;;
;;3.1;0.4075000000000034;2316.786567414675
;;;;
1700.0;;;;
;;;;
;101325.0;;;
;;;;
;;0.4;0.18949999999999956;2557.966871997298
;;;;
;;0.7000000000000001;0.19549999999999954;2829.161789242118
;;;;
;;1.0;0.20449999999999954;2951.442582332363
;;;;
;;1.3000000000000003;0.2134999999999995;2988.982450315923
;;;;
;;1.6;0.2224999999999995;2960.1368394996043
;;;;
;;1.9;0.23249999999999948;2882.77590007747
;;;;
;;2.2;0.2434999999999994;2779.263427717716
;;;;
;;2.5;0.25449999999999967;2664.550075231984
;;;;
;;2.8000000000000003;0.26549999999999996;2545.025985846264
;;;;
;;3.1;0.2755000000000002;2423.218945341688
;;;;
;123841.0;;;
;;;;
;;0.4;0.15849999999999967;2565.3373896788
;;;;
;;0.7000000000000001;0.16449999999999967;2844.7255967278834
;;;;
;;1.0;0.17149999999999962;2971.011965916084
;;;;
;;1.3000000000000003;0.1794999999999996;3009.249609050905
;;;;
;;1.6;0.18849999999999958;2978.397301948249
;;;;
;;1.9;0.19749999999999954;2897.8196176017022
;;;;
;;2.2;0.20649999999999955;2791.121471366311
;;;;
;;2.5;0.21649999999999953;2673.54230278317
;;;;
;;2.8000000000000003;0.22549999999999945;2551.504636063112
;;;;
;;3.1;0.23549999999999943;2427.5950949454405
;;;;
;146358.0;;;
;;;;
;;0.4;0.13649999999999973;2571.267284551904
;;;;
;;0.7000000000000001;0.1414999999999997;2857.5788185643282
;;;;
;;1.0;0.14849999999999972;2987.286174624481
;;;;
;;1.3000000000000003;0.1564999999999997;3026.080321905089
;;;;
;;1.6;0.16449999999999967;2993.4482620748504
;;;;
;;1.9;0.17249999999999963;2910.102344217742
;;;;
;;2.2;0.1804999999999996;2800.7124059242574
;;;;
;;2.5;0.18949999999999956;2680.7443303563214
;;;;
;;2.8000000000000003;0.19749999999999954;2556.640266424507
;;;;
;;3.1;0.20649999999999955;2431.02837802316
;;;;
;168875.0;;;
;;;;
;;0.4;0.12049999999999976;2576.197247604038
;;;;
;;0.7000000000000001;0.12549999999999975;2868.5086258738106
;;;;
;;1.0;0.13249999999999976;3001.209322478615
;;;;
;;1.3000000000000003;0.1394999999999997;3040.4598011611797
;;;;
;;1.6;0.1464999999999997;3006.2209036068007
;;;;
;;1.9;0.15349999999999966;2920.439579799211
;;;;
;;2.2;0.16149999999999964;2808.7187036341134
;;;;
;;2.5;0.16849999999999965;2686.7061974696653
;;;;
;;2.8000000000000003;0.17649999999999963;2560.854750298215
;;;;
;;3.1;0.1844999999999996;2433.8217875883124
;;;;
;191391.0;;;
;;;;
;;0.4;0.10749999999999979;2580.395629540051
;;;;
;;0.7000000000000001;0.11249999999999978;2878.0036775229273
;;;;
;;1.0;0.11849999999999976;3013.370287464122
;;;;
;;1.3000000000000003;0.12549999999999975;3053.002584001291
;;;;
;;1.6;0.13249999999999976;3017.2939124027234
;;;;
;;1.9;0.13849999999999973;2929.3350293317503
;;;;
;;2.2;0.14549999999999969;2815.5589705775324
;;;;
;;2.5;0.15349999999999966;2691.7625975418923
;;;;
;;2.8000000000000003;0.16049999999999967;2564.402431367584
;;;;
;;3.1;0.16749999999999962;2436.156133980373
;;;;
;213908.0;;;
;;;;
;;0.4;0.09749999999999982;2584.0378387733367
;;;;
;;0.7000000000000001;0.10249999999999981;2886.3890818889727
;;;;
;;1.0;0.10849999999999979;3024.162581394455
;;;;
;;1.3000000000000003;0.11449999999999977;3064.119298205613
;;;;
;;1.6;0.12049999999999976;3027.0525659434893
;;;;
;;1.9;0.12749999999999972;2937.1221253209515
;;;;
;;2.2;0.13349999999999973;2821.5085297471746
;;;;
;;2.5;0.14049999999999974;2696.132073033162
;;;;
;;2.8000000000000003;0.1464999999999997;2567.448022673588
;;;;
;;3.1;0.15349999999999966;2438.147469213912
;;;;
;236425.0;;;
;;;;
;;0.4;0.08949999999999984;2587.243799778711
;;;;
;;0.7000000000000001;0.09449999999999983;2893.8903655514987
;;;;
;;1.0;0.09949999999999981;3033.860136024464
;;;;
;;1.3000000000000003;0.1054999999999998;3074.095785191637
;;;;
;;1.6;0.11149999999999978;3035.7642891655623
;;;;
;;1.9;0.11749999999999977;2944.03121816493
;;;;
;;2.2;0.12349999999999975;2826.7565736162273
;;;;
;;2.5;0.12949999999999973;2699.96389142659
;;;;
;;2.8000000000000003;0.1354999999999997;2570.1032517885824
;;;;
;;3.1;0.1424999999999997;2439.873930246178
;;;;
;258941.0;;;
;;;;
;;0.4;0.08249999999999987;2590.09921112469
;;;;
;;0.7000000000000001;0.08749999999999986;2900.6709445670995
;;;;
;;1.0;0.09249999999999983;3042.662119755822
;;;;
;;1.3000000000000003;0.09849999999999982;3083.1398504870767
;;;;
;;1.6;0.1034999999999998;3043.6229315603105
;;;;
;;1.9;0.10949999999999979;2950.2285132476004
;;;;
;;2.2;0.11449999999999977;2831.4389128045104
;;;;
;;2.5;0.12049999999999976;2703.3645922365663
;;;;
;;2.8000000000000003;0.12649999999999978;2572.4473546252057
;;;;
;;3.1;0.13249999999999976;2441.3905567631305
;;;;
;281458.0;;;
;;;;
;;0.4;0.07749999999999987;2592.66764656987
;;;;
;;0.7000000000000001;0.08149999999999986;2906.8537684090907
;;;;
;;1.0;0.08649999999999985;3050.7189102049197
;;;;
;;1.3000000000000003;0.09149999999999985;3091.4083552372012
;;;;
;;1.6;0.09649999999999982;3050.774346335575
;;;;
;;1.9;0.10249999999999981;2955.838463142301
;;;;
;;2.2;0.10749999999999979;2835.65671594305
;;;;
;;2.5;0.11349999999999978;2706.4130923446855
;;;;
;;2.8000000000000003;0.11849999999999976;2574.5386618313078
;;;;
;;3.1;0.12449999999999978;2442.737608452906
;;;;
;303975.0;;;
;;;;
;;0.4;0.0724999999999999;2594.996953650498
;;;;
;;0.7000000000000001;0.07649999999999989;2912.532336841327
;;;;
;;1.0;0.08149999999999986;3058.1451408223525
;;;;
;;1.3000000000000003;0.08649999999999985;3099.0208730272466
;;;;
;;1.6;0.09149999999999985;3057.3294857730057
;;;;
;;1.9;0.09649999999999982;2960.9554145735588
;;;;
;;2.2;0.10149999999999981;2839.4863805710365
;;;;
;;2.5;0.1064999999999998;2709.168724797158
;;;;
;;2.8000000000000003;0.11249999999999978;2576.42081427758
;;;;
;;3.1;0.11749999999999977;2443.9450517975533
;;;;
1833.0;;;;
;;;;
;101325.0;;;
;;;;
;;0.4;0.08749999999999986;2627.21077329562
;;;;
;;0.7000000000000001;0.08549999999999985;2870.513254605497
;;;;
;;1.0;0.08649999999999985;2983.551437254969
;;;;
;;1.3000000000000003;0.08849999999999984;3021.640386003253
;;;;
;;1.6;0.09049999999999984;3001.6586212819248
;;;;
;;1.9;0.09349999999999983;2937.97692328099
;;;;
;;2.2;0.09649999999999982;2848.5786706854315
;;;;
;;2.5;0.09949999999999981;2747.244828304587
;;;;
;;2.8000000000000003;0.10249999999999981;2640.707126282535
;;;;
;;3.1;0.1064999999999998;2531.6020894771445
;;;;
;123841.0;;;
;;;;
;;0.4;0.0724999999999999;2636.287116794653
;;;;
;;0.7000000000000001;0.0714999999999999;2887.294820265057
;;;;
;;1.0;0.0724999999999999;3004.1058105523093
;;;;
;;1.3000000000000003;0.07349999999999988;3043.056509368104
;;;;
;;1.6;0.07549999999999989;3021.5569779149832
;;;;
;;1.9;0.07849999999999988;2955.098242147614
;;;;
;;2.2;0.08049999999999986;2862.7427859078075
;;;;
;;2.5;0.08349999999999987;2758.6315400660283
;;;;
;;2.8000000000000003;0.08649999999999985;2649.542348674431
;;;;
;;3.1;0.08949999999999984;2538.151588705774
;;;;
;146358.0;;;
;;;;
;;0.4;0.06149999999999992;2643.6351406004137
;;;;
;;0.7000000000000001;0.06149999999999992;2901.181237649206
;;;;
;;1.0;0.06249999999999992;3021.216862817719
;;;;
;;1.3000000000000003;0.06349999999999992;3060.87308680152
;;;;
;;1.6;0.0654999999999999;3038.0186549877917
;;;;
;;1.9;0.06749999999999991;2969.154375919236
;;;;
;;2.2;0.0694999999999999;2874.2799497452847
;;;;
;;2.5;0.0724999999999999;2767.830316515611
;;;;
;;2.8000000000000003;0.07449999999999989;2656.616783709641
;;;;
;;3.1;0.07749999999999987;2543.346631497606
;;;;
;168875.0;;;
;;;;
;;0.4;0.054499999999999944;2649.7765616996467
;;;;
;;0.7000000000000001;0.05349999999999994;2913.0099364730954
;;;;
;;1.0;0.054499999999999944;3035.868811148224
;;;;
;;1.3000000000000003;0.05549999999999994;3076.1185831955445
;;;;
;;1.6;0.05749999999999993;3052.0340403801424
;;;;
;;1.9;0.05949999999999993;2981.04106835933
;;;;
;;2.2;0.06149999999999992;2883.969783538615
;;;;
;;2.5;0.06349999999999992;2775.5014264522174
;;;;
;;2.8000000000000003;0.0664999999999999;2662.471737504808
;;;;
;;3.1;0.06849999999999991;2547.6121064677113
;;;;
;191391.0;;;
;;;;
;;0.4;0.04849999999999996;2655.0307481924615
;;;;
;;0.7000000000000001;0.04749999999999996;2923.301522464878
;;;;
;;1.0;0.04849999999999996;3048.6760841818946
;;;;
;;1.3000000000000003;0.050499999999999955;3089.4352649621787
